id,name,text,trans
0000000000000,プロデューサー,──\n遅くなっちゃったし、夕飯食べていかないか……！,──\n都晚了，不一起吃晚饭吗……！
1026004060010,ルカ,……,……
0000000000000,プロデューサー,ああ、いや……！\n嫌だったら断ってくれていいんだ、全然……！,啊，不……！\n如果你不想的话，尽管拒绝，完全没关系……！
0000000000000,プロデューサー,もしかしたらってだけで──はは……！,就因为那样说而已──哈哈……！
1026004060020,ルカ,……はぁ\n得意技だな、それ,……哈\n这招真拿手
0000000000000,プロデューサー,え……！？,诶……！?
1026004060030,ルカ,断りづらくしてんだろ？,是不是让人不好拒绝呢？
0000000000000,プロデューサー,えっ、すまん！\nでも気にせず断ってもらって──,哎，不好意思！\n不过你尽管拒绝就好──
1026004060040,ルカ,──,──
0000000000000,プロデューサー,断ってもらって、いいんだけど──\n俺の気持ちとしては、その……,虽然你可以拒绝──\n不过就我个人心意来说，那个……
1026004060050,ルカ,……店、あては？,……店，你打算去哪家？
0000000000000,プロデューサー,──！,──！
1026004060060,ルカ,……おい,……喂
0000000000000,プロデューサー,っすまん、調べる！\nルカは何が食べたい……！？,不好意思，待查一下！\n路加，你想吃什么……！?
1026004060070,ルカ,……,……
1026004060080,ルカ,……決まってねェから、選択肢が多いとこ,……还没决定，所以选项很多
0000000000000,プロデューサー,了解！,知道了！
0000000000000,プロデューサー,決まったか？,定好了吗？
1026004060090,ルカ,……ナポリタン,……拿坡里蛋面
0000000000000,プロデューサー,お、いいな\n俺もそれにしよう……！,哦，真不错\n我也要那个……！
1026004060100,ルカ,……,……
0000000000000,プロデューサー,飲み物は？,饮料呢？
1026004060110,ルカ,……紅茶\nストレート,……红茶\n纯饮
0000000000000,プロデューサー,わかった,知道了
0000000000000,プロデューサー,すみませーん！,不好意思——！
0000000000000,店員,はいただいまー！,来了！
0000000000000,店員,お伺いします,请问要点些什么？
0000000000000,プロデューサー,ナポリタンをふたつと、\nコーヒーと、紅茶をストレートで,两份拿坡里蛋面，还有\n咖啡和纯饮红茶
0000000000000,店員,かしこまりました！\n少々お待ちください,明白了！\n请稍等一下
0000000000000,プロデューサー,……ルカは、ナポリタンが好きなのか？,……路加，你喜欢拿坡里蛋面吗？
1026004060120,ルカ,は？,什么？
0000000000000,プロデューサー,雑談だ、雑談……！\nほら、頼んでたからさ……！,只是闲聊而已，闲聊……！\n你看，都点好了……！
1026004060130,ルカ,別に──,没什么──
1026004060140,ルカ,……,……
1026004060150,ルカ,特別好きってわけじゃない\n……ここのは,并不是特别喜欢\n……这里的而已
0000000000000,プロデューサー,！,！
0000000000000,プロデューサー,じゃあ、他に気に入ってるお店があるってことか──！？,那就是说，还有其他你喜欢的店吗──！?
1026004060160,ルカ,……,……
0000000000000,プロデューサー,いつか俺にも教えてくれたり──とか……,"哪天也告诉我啊──之类的…… "
1026004060170,ルカ,……,……
0000000000000,プロデューサー,はは……！\nさすがに欲しがりすぎだよな……！？,哈哈……！\n你果然太贪心了吧──！?
1026004060180,ルカ,……そのうち\n機会があれば,……那总有一天\n如果有机会的话
0000000000000,プロデューサー,────えっ！？,────诶！？
info,produce_events/102600406.json,,
译者,o3-mini,,
