id,name,text,trans
6027004030010,羽那,ねぇ、プロデューサー,喂，制片人
6027004030020,羽那,すっごく楽しい──！,真是太开心了──！
0000000000000,プロデューサー,……！,……！
0000000000000,プロデューサー,うん\nステージを見ていて、わかるよ,嗯\n看舞台就能看出来
0000000000000,プロデューサー,羽那が楽しんでるってこと,也就是说，羽那你真的很享受这场表演
6027004030030,羽那,……ふふっ,……呵呵
6027004030040,羽那,安心した？,放心了吗？
0000000000000,プロデューサー,……ああ,……嗯啊
6027004030050,羽那,やったーっ,太好了！
0000000000000,プロデューサー,ライブ、あと少しだけど──\n最後まで楽しんできてくれ,演唱会还剩一点──\n最后也好好享受吧
6027004030060,羽那,うんっ,嗯！
info,produce_events/602700403.json,,
译者,o3-mini,,
