id,name,text,trans
0000000000000,プロデューサー,腕、見せてくれるか？,能让我看看你的本事吗？
1026004040010,ルカ,んな大事じゃ……,这不是什么大事……
0000000000000,プロデューサー,頼むから……！,拜托了……！
1026004040020,ルカ,──,──
1026004040030,ルカ,……,……
0000000000000,プロデューサー,ありがとう,谢谢
0000000000000,プロデューサー,痕とかには──なってないな\n……よかった……,好像没有留下什么痕迹……太好了……
1026004040040,ルカ,…………,…………
0000000000000,プロデューサー,飲み物用意するよ\n何かあったかい──ホットミルクでどうだ？,我来给你准备点饮料\n来点热腾腾的——热牛奶怎么样？
1026004040050,ルカ,……ああ,……啊
0000000000000,プロデューサー,ブランケットもあるけど──,我还有毛毯，不过──
1026004040060,ルカ,いい\nそんな大事じゃねェって言ってる,不用了\n我说过这没什么大不了的
0000000000000,プロデューサー,……わかった,……知道了
1026004040070,ルカ,──、──……\n…………,──、──……\n…………
0000000000000,プロデューサー,出版社とは話をつけてくるから、安心してくれ,我会和出版社谈好的，你放心
1026004040080,ルカ,……,……
0000000000000,プロデューサー,しかしなんだって急にあんな──,不过，到底怎么了，突然那样——
1026004040090,ルカ,……──,……──
1026004040100,ルカ,…………最近、視線を感じてた,…………最近一直感觉有人在注视着
0000000000000,プロデューサー,え……！？,诶……!?
1026004040110,ルカ,ワンマンのこと発表したあたりから\n……多分、あの男がついて回ってたんだと思う,自从宣布了关于ワンマン的事情后\n……我觉得大概就是那个男人一直在跟着我
0000000000000,プロデューサー,な──,啊──
1026004040120,ルカ,関係者しか入れない場所では大丈夫だったし、\n……３人でいる時も変な感じはなかった,在只有内部人员才进得去的场合还是没问题的，\n……我们三人在一起的时候也没有感到异常
1026004040130,ルカ,そこは……安心していいと思う,那部分……你大可放心
1026004040140,ルカ,それ以外の時だけ──,只是除此以外的时刻──
0000000000000,プロデューサー,──なんで黙ってたんだ……っ！,──为什么你一直不说……！
1026004040150,ルカ,！,！
0000000000000,プロデューサー,なんでそんな大事なこと……っ、一歩間違えば、\nもっと嫌な思いをしていたかもしれないんだぞ……！？,为什么连这么重要的事都不说呢……一不小心的话，\n你可能会遇到更糟糕的事……!?
1026004040160,ルカ,……,……
0000000000000,プロデューサー,いや……！　違う、ごめん……！,不……！不是，我错了，对不起……!
0000000000000,プロデューサー,報告できるくらいの信頼関係を\n築けてなかったのが悪い……,没建立起可以汇报的信任关系，都是我的不好……
1026004040170,ルカ,それは──,那倒是──
0000000000000,プロデューサー,すまなかった、ルカ……！,真抱歉，路加……!
1026004040180,ルカ,……っ……,……っ……
